County Name,Sub County Name,Institution Name
Baringo,BARINGO CENTRAL,AIC VISA OSHWAL
Baringo,BARINGO CENTRAL,BAKWANIN
Baringo,BARINGO CENTRAL,BEKIBON
Baringo,BARINGO CENTRAL,BOKORIN
Baringo,BARINGO CENTRAL,BOROWONIN
Baringo,BARINGO CENTRAL,BOSIN
Baringo,BARINGO CENTRAL,BUIWON
Baringo,BARINGO CENTRAL,Chebunyur Primary
Baringo,BARINGO CENTRAL,CHEPLONGON
Baringo,BARINGO CENTRAL,CHEPLONGON
Baringo,BARINGO CENTRAL,CHESONGO
Baringo,BARINGO CENTRAL,EITUI
Baringo,BARINGO CENTRAL,EMOM
Baringo,BARINGO CENTRAL,ERON
Baringo,BARINGO CENTRAL,ILLIAGAT
Baringo,BARINGO CENTRAL,KABARBARMA
Baringo,BARINGO CENTRAL,KABARNET DEAF BLIND SP
Baringo,BARINGO CENTRAL,KABASIS D B
Baringo,BARINGO CENTRAL,KABIRMET
Baringo,BARINGO CENTRAL,KABIRMOI
Baringo,BARINGO CENTRAL,KABOCHONY
Baringo,BARINGO CENTRAL,KAISO
Baringo,BARINGO CENTRAL,KAKWANE
Baringo,BARINGO CENTRAL,KAMGOIN
Baringo,BARINGO CENTRAL,KAMUMA
Baringo,BARINGO CENTRAL,KAMWEN
Baringo,BARINGO CENTRAL,KAPCHEMON
Baringo,BARINGO CENTRAL,KAPCHEREBET
Baringo,BARINGO CENTRAL,KAPCHOMUSO
Baringo,BARINGO CENTRAL,KAPKATIT
Baringo,BARINGO CENTRAL,KAPKELELWA
Baringo,BARINGO CENTRAL,KAPKENGELEL
Baringo,BARINGO CENTRAL,KAPKIAI
Baringo,BARINGO CENTRAL,KAPKOIBAI
Baringo,BARINGO CENTRAL,KAPKOKWON PRI
Baringo,BARINGO CENTRAL,KAPKOMOI
Baringo,BARINGO CENTRAL,KAPKONY
Baringo,BARINGO CENTRAL,KAPKUT
Baringo,BARINGO CENTRAL,KAPLEL
Baringo,BARINGO CENTRAL,KAPLOP
Baringo,BARINGO CENTRAL,KAPLOTEN
Baringo,BARINGO CENTRAL,Kaprogonya Primary School
Baringo,BARINGO CENTRAL,KAPROPITA
Baringo,BARINGO CENTRAL,KAPSIGORIAN
Baringo,BARINGO CENTRAL,KAPSOGO
Baringo,BARINGO CENTRAL,KAPSOO
Baringo,BARINGO CENTRAL,KAPTALAM
Baringo,BARINGO CENTRAL,KAPTARA
Baringo,BARINGO CENTRAL,KAPTENO PRIMARY
Baringo,BARINGO CENTRAL,KAPTICH
Baringo,BARINGO CENTRAL,KAPTIEN
Baringo,BARINGO CENTRAL,KAPTIMBOR
Baringo,BARINGO CENTRAL,KAPTOROKWO
Baringo,BARINGO CENTRAL,KAPTUMO
Baringo,BARINGO CENTRAL,KAPYEMIT
Baringo,BARINGO CENTRAL,KASERET PRIMARY SCHOOL
Baringo,BARINGO CENTRAL,KASORE
Baringo,BARINGO CENTRAL,Katkamuma Primary
Baringo,BARINGO CENTRAL,KATUNOI
Baringo,BARINGO CENTRAL,KESETAN
Baringo,BARINGO CENTRAL,KETINDUI
Baringo,BARINGO CENTRAL,KEWAMOI
Baringo,BARINGO CENTRAL,KIBOI
Baringo,BARINGO CENTRAL,KIBOINO
Baringo,BARINGO CENTRAL,KIMAGOK
Baringo,BARINGO CENTRAL,KIMOSO
Baringo,BARINGO CENTRAL,KIMOTANY
Baringo,BARINGO CENTRAL,KIPKAECH B D
Baringo,BARINGO CENTRAL,KIPKUTUNY
Baringo,BARINGO CENTRAL,KIPLABAL
Baringo,BARINGO CENTRAL,KIPONJOS
Baringo,BARINGO CENTRAL,KIPSOIT
Baringo,BARINGO CENTRAL,KIPTILIT
Baringo,BARINGO CENTRAL,KISOK
Baringo,BARINGO CENTRAL,KISONEI
Baringo,BARINGO CENTRAL,KITUMBEI
Baringo,BARINGO CENTRAL,KITURO D/B
Baringo,BARINGO CENTRAL,Koisomo Primary school
Baringo,BARINGO CENTRAL,KOKORWONIN
Baringo,BARINGO CENTRAL,KONOIYO
Baringo,BARINGO CENTRAL,KOYORUS
Baringo,BARINGO CENTRAL,KURUMBOPSOO
Baringo,BARINGO CENTRAL,LELBATAI
Baringo,BARINGO CENTRAL,LELGUT
Baringo,BARINGO CENTRAL,MAGONOI
Baringo,BARINGO CENTRAL,MANAACH
Baringo,BARINGO CENTRAL,MBECHOT
Baringo,BARINGO CENTRAL,MOGORWA
Baringo,BARINGO CENTRAL,MOI TEACHERS
Baringo,BARINGO CENTRAL,MOI TIMOWO
Baringo,BARINGO CENTRAL,MUMOL
Baringo,BARINGO CENTRAL,NGETMOI
Baringo,BARINGO CENTRAL,NGOLONG
Baringo,BARINGO CENTRAL,OCHII
Baringo,BARINGO CENTRAL,Ochii school for the H.I
Baringo,BARINGO CENTRAL,PEMWAI
Baringo,BARINGO CENTRAL,Pemwai Special School
Baringo,BARINGO CENTRAL,RIWO
Baringo,BARINGO CENTRAL,ROSOBET
Baringo,BARINGO CENTRAL,SAIMET
Baringo,BARINGO CENTRAL,SALAWA
Baringo,BARINGO CENTRAL,SANGARAU SEC
Baringo,BARINGO CENTRAL,SEGUTON HILL
Baringo,BARINGO CENTRAL,SENETWO
Baringo,BARINGO CENTRAL,SERETON
Baringo,BARINGO CENTRAL,SERETUNIN
Baringo,BARINGO CENTRAL,SESYA
Baringo,BARINGO CENTRAL,SIRONOI
Baringo,BARINGO CENTRAL,SOROK
Baringo,BARINGO CENTRAL,SOSION
Baringo,BARINGO CENTRAL,TABARIN
Baringo,BARINGO CENTRAL,TALAI
Baringo,BARINGO CENTRAL,TANDUI
Baringo,BARINGO CENTRAL,TARTAR
Baringo,BARINGO CENTRAL,TEBEI
Baringo,BARINGO CENTRAL,TENGES
Baringo,BARINGO CENTRAL,TEREBEN
Baringo,BARINGO CENTRAL,TINOMOI
Baringo,BARINGO CENTRAL,TURKWO
Baringo,BARINGO CENTRAL,YEMO
Baringo,BARINGO NORTH,AIC KAPKARANI
Baringo,BARINGO NORTH,AIYEBO
Baringo,BARINGO NORTH,AKOROYAN
Baringo,BARINGO NORTH,ATIAR
Baringo,BARINGO NORTH,AYATYA
Baringo,BARINGO NORTH,BARBARCHUN
Baringo,BARINGO NORTH,BARKEBO
Baringo,BARINGO NORTH,BARKETIEW
Baringo,BARINGO NORTH,BARSISO
Baringo,BARINGO NORTH,BARSISO PRY SCHOOL
Baringo,BARINGO NORTH,BARTABWA D&B
Baringo,BARINGO NORTH,BARTARAGON
Baringo,BARINGO NORTH,BARTOGO
Baringo,BARINGO NORTH,BARTOLIMO
Baringo,BARINGO NORTH,BARTUM
Baringo,BARINGO NORTH,BARWESSA
Baringo,BARINGO NORTH,BIRETWONIN
Baringo,BARINGO NORTH,BIRINGWENY
Baringo,BARINGO NORTH,BOIN
Baringo,BARINGO NORTH,BORUIYO
Baringo,BARINGO NORTH,BOSSEI
Baringo,BARINGO NORTH,BURBURET
Baringo,BARINGO NORTH,CHAMBAI
Baringo,BARINGO NORTH,CHAPIN
Baringo,BARINGO NORTH,CHEBARSIAT
Baringo,BARINGO NORTH,CHEBUGAR
Baringo,BARINGO NORTH,CHEMINTANY
Baringo,BARINGO NORTH,CHEMURA
Baringo,BARINGO NORTH,CHEPKESIN
Baringo,BARINGO NORTH,CHEPKEW
Baringo,BARINGO NORTH,CHEPKEWEL
Baringo,BARINGO NORTH,CHEPTIGIT
Baringo,BARINGO NORTH,CHESANGICH
Baringo,BARINGO NORTH,EMBO RUTTO
Baringo,BARINGO NORTH,KABARBET
Baringo,BARINGO NORTH,KABARGOGE PRIMARY SCHOOL
Baringo,BARINGO NORTH,KABILANY
Baringo,BARINGO NORTH,KABIYEWO
Baringo,BARINGO NORTH,KABORON
Baringo,BARINGO NORTH,KAGIR
Baringo,BARINGO NORTH,KAIMOGOL
Baringo,BARINGO NORTH,KALABATA
Baringo,BARINGO NORTH,KALEL
Baringo,BARINGO NORTH,KAMOGOI
Baringo,BARINGO NORTH,KAMOTIONY
Baringo,BARINGO NORTH,KAMPI NYASI
Baringo,BARINGO NORTH,KAMWETIO
Baringo,BARINGO NORTH,KAMWETON
Baringo,BARINGO NORTH,KAPCHEPKISA
Baringo,BARINGO NORTH,KAPCHEPKOR
Baringo,BARINGO NORTH,KAPCHEPKULEI
Baringo,BARINGO NORTH,KAPKIAMO
Baringo,BARINGO NORTH,KAPKIRWOK
Baringo,BARINGO NORTH,KAPKOIWO
Baringo,BARINGO NORTH,KAPKOLE
Baringo,BARINGO NORTH,KAPKOMBE
Baringo,BARINGO NORTH,KAPKOMON
Baringo,BARINGO NORTH,KAPKWANG
Baringo,BARINGO NORTH,KAPLUK
Baringo,BARINGO NORTH,KAPTERE
Baringo,BARINGO NORTH,KAPTIGIT
Baringo,BARINGO NORTH,KAPTILOMWO
Baringo,BARINGO NORTH,KAPTIONY D& B
Baringo,BARINGO NORTH,KAPTOIN
Baringo,BARINGO NORTH,KAPTOROT
Baringo,BARINGO NORTH,KAPTUM
Baringo,BARINGO NORTH,KAPTUMIN
Baringo,BARINGO NORTH,KAPTURO
Baringo,BARINGO NORTH,KARIMO
Baringo,BARINGO NORTH,KASAKA
Baringo,BARINGO NORTH,KASESYA
Baringo,BARINGO NORTH,KASIBER
Baringo,BARINGO NORTH,KASIRMA
Baringo,BARINGO NORTH,KASISIT
Baringo,BARINGO NORTH,KASOK
Baringo,BARINGO NORTH,KATIBEL
Baringo,BARINGO NORTH,KELWONDONIN
Baringo,BARINGO NORTH,KETURWO
Baringo,BARINGO NORTH,KIBIRIOKWONIN
Baringo,BARINGO NORTH,KILINGOT
Baringo,BARINGO NORTH,KIMUGUL
Baringo,BARINGO NORTH,KINYACH
Baringo,BARINGO NORTH,KIPCHERERE
Baringo,BARINGO NORTH,KIPKAREN
Baringo,BARINGO NORTH,KIPKOLONY
Baringo,BARINGO NORTH,KIPSARAMAN
Baringo,BARINGO NORTH,KIPTAIWA
Baringo,BARINGO NORTH,KIPTILINGON
Baringo,BARINGO NORTH,KIPTOLELYO
Baringo,BARINGO NORTH,KIRINY-GALIA
Baringo,BARINGO NORTH,KITIBEI
Baringo,BARINGO NORTH,KOIBOWARE
Baringo,BARINGO NORTH,KOINDUI
Baringo,BARINGO NORTH,KOISERAT
Baringo,BARINGO NORTH,KOMBOSANG
Baringo,BARINGO NORTH,KONOO
Baringo,BARINGO NORTH,KORMOR
Baringo,BARINGO NORTH,KOROSECHUN
Baringo,BARINGO NORTH,KOROTO DAY AND BOARDING
Baringo,BARINGO NORTH,KOSILE
Baringo,BARINGO NORTH,KUIKUI D&B
Baringo,BARINGO NORTH,KURESCHUN
Baringo,BARINGO NORTH,LAKE KAMNOROK
Baringo,BARINGO NORTH,LAWAN
Baringo,BARINGO NORTH,LEKEPCHUN
Baringo,BARINGO NORTH,LIKWON
Baringo,BARINGO NORTH,LITEIN
Baringo,BARINGO NORTH,MAREGUT
Baringo,BARINGO NORTH,MARMAR
Baringo,BARINGO NORTH,MOI KABARTONJO D&B
Baringo,BARINGO NORTH,MOI KABARTONJO V.I SPECIAL SCHOOL
Baringo,BARINGO NORTH,MOIGUTWO
Baringo,BARINGO NORTH,MOINONIN
Baringo,BARINGO NORTH,MONDOI
Baringo,BARINGO NORTH,MORMORIO
Baringo,BARINGO NORTH,MUCHUKWO
Baringo,BARINGO NORTH,MURTERIT
Baringo,BARINGO NORTH,NGARATUKO
Baringo,BARINGO NORTH,NGEIWAN
Baringo,BARINGO NORTH,NUREGOI
Baringo,BARINGO NORTH,OSSEN
Baringo,BARINGO NORTH,RIMO
Baringo,BARINGO NORTH,RONDININ
Baringo,BARINGO NORTH,ROOT
Baringo,BARINGO NORTH,RORMOCH PRI
Baringo,BARINGO NORTH,ROSONDONIN
Baringo,BARINGO NORTH,SENEBO
Baringo,BARINGO NORTH,SEREMWO
Baringo,BARINGO NORTH,SESOI
Baringo,BARINGO NORTH,SIBILO
Baringo,BARINGO NORTH,SIBOO
Baringo,BARINGO NORTH,SOGOM
Baringo,BARINGO NORTH,SUMEIYON
Baringo,BARINGO NORTH,SUTIECHUN
Baringo,BARINGO NORTH,TERENIN
Baringo,BARINGO NORTH,TERIK
Baringo,BARINGO NORTH,TERMET
Baringo,BARINGO NORTH,TIBINGAR
Baringo,BARINGO NORTH,TILOI
Baringo,BARINGO NORTH,TIRIMIONIN
Baringo,BARINGO NORTH,TIRIONDONIN
Baringo,BARINGO NORTH,TOBOROI
Baringo,BARINGO NORTH,TOROKWONIN PRIMARY SCHOOL
Baringo,BARINGO NORTH,TOROLOKWONIN DAY AND BORDING
Baringo,BARINGO NORTH,TULUK
Baringo,BARINGO NORTH,TUNOIWO
Baringo,BARINGO NORTH,TURBEI
Baringo,BARINGO NORTH,TURUTURU
Baringo,BARINGO NORTH,YATIA D&B
Baringo,EAST POKOT,ADICH PRIMARY
Baringo,EAST POKOT,AIC AMAYA
Baringo,EAST POKOT,AIC AMAYA LIGHT OF LIFE BOARDING
Baringo,EAST POKOT,AKWICHATIS
Baringo,EAST POKOT,APAKISO PRIMARY
Baringo,EAST POKOT,BARPELLO PRIMARY
Baringo,EAST POKOT,CHEMAYES PRY
Baringo,EAST POKOT,CHEMERIL
Baringo,EAST POKOT,CHEMISIK PRIMARY
Baringo,EAST POKOT,CHEMNGARUA
Baringo,EAST POKOT,CHEMOLINGOT B PRI
Baringo,EAST POKOT,CHEMUNGUNA
Baringo,EAST POKOT,CHEMURO
Baringo,EAST POKOT,CHEPELION PRI
Baringo,EAST POKOT,CHEPELOW
Baringo,EAST POKOT,CHEPILAT
Baringo,EAST POKOT,CHEPKALACHA
Baringo,EAST POKOT,CHEPKUTAN
Baringo,EAST POKOT,CHEPTUNOYO
Baringo,EAST POKOT,CHEPTURU
Baringo,EAST POKOT,CHERUMBO
Baringo,EAST POKOT,CHESAKAM PRI
Baringo,EAST POKOT,CHESANAYAN PRIMARY
Baringo,EAST POKOT,CHESERET PRIMARY
Baringo,EAST POKOT,CHESIRIMION
Baringo,EAST POKOT,CHESITET
Baringo,EAST POKOT,CHEWARA PRI
Baringo,EAST POKOT,CHURO
Baringo,EAST POKOT,DIRA PRI
Baringo,EAST POKOT,DONYASA PRY
Baringo,EAST POKOT,EMBOSISTIT PRIMARY
Baringo,EAST POKOT,KACHILITWA
Baringo,EAST POKOT,KADOKOI
Baringo,EAST POKOT,KAISAKAT PRI
Baringo,EAST POKOT,KAMKAN
Baringo,EAST POKOT,KAMRIO PRI
Baringo,EAST POKOT,KAMUSUK
Baringo,EAST POKOT,KANGIRURU PRIMARY
Baringo,EAST POKOT,KAPTUYA
Baringo,EAST POKOT,KAPUNYANY PRI
Baringo,EAST POKOT,KASHOKON
Baringo,EAST POKOT,KASILANGWA
Baringo,EAST POKOT,KASITET
Baringo,EAST POKOT,KATAKON
Baringo,EAST POKOT,KATIKIT PRI
Baringo,EAST POKOT,KATUIT
Baringo,EAST POKOT,KATUNGURA PRIM
Baringo,EAST POKOT,KERELON PRIMARY
Baringo,EAST POKOT,KIPNAI PRIMARY
Baringo,EAST POKOT,KIPNGAL
Baringo,EAST POKOT,KITAILEM
Baringo,EAST POKOT,KOKWOTOTO
Baringo,EAST POKOT,KOLOA PRI
Baringo,EAST POKOT,KOMOLION
Baringo,EAST POKOT,KORECACH PRIMARY
Baringo,EAST POKOT,KOSITEI
Baringo,EAST POKOT,KRESIA
Baringo,EAST POKOT,LEMUYEK
Baringo,EAST POKOT,LOIWAT BOARDING PRI
Baringo,EAST POKOT,LOMERIMERI
Baringo,EAST POKOT,LOMORTOU
Baringo,EAST POKOT,LOMUGE
Baringo,EAST POKOT,LORWATUM
Baringo,EAST POKOT,LOSIKIRIAMOI
Baringo,EAST POKOT,LOTITA
Baringo,EAST POKOT,LOYEYA
Baringo,EAST POKOT,LOYEYA PRI
Baringo,EAST POKOT,MAKANY
Baringo,EAST POKOT,MARRAM
Baringo,EAST POKOT,MATUNDA
Baringo,EAST POKOT,MENDERA
Baringo,EAST POKOT,MEVTO PRIMARY
Baringo,EAST POKOT,MURTENA
Baringo,EAST POKOT,NACHURUR
Baringo,EAST POKOT,NAKOKO
Baringo,EAST POKOT,NALEKAT PRIMARY
Baringo,EAST POKOT,NALUKULUONGIN PRI
Baringo,EAST POKOT,NANGARUA
Baringo,EAST POKOT,NAPEKORE
Baringo,EAST POKOT,NASOROT
Baringo,EAST POKOT,NASUR
Baringo,EAST POKOT,NATAN
Baringo,EAST POKOT,NGAINA
Baringo,EAST POKOT,NGAIWA PRI
Baringo,EAST POKOT,NGINYANG BOARDING
Baringo,EAST POKOT,NGORON BOARFDING PRI
Baringo,EAST POKOT,NYALILPICH
Baringo,EAST POKOT,NYAUNYAU
Baringo,EAST POKOT,ORUS PRI
Baringo,EAST POKOT,ORUSION
Baringo,EAST POKOT,PKAGHIT PRI
Baringo,EAST POKOT,PLESIAN B
Baringo,EAST POKOT,PTIKII PRIMARY
Baringo,EAST POKOT,PUTERO
Baringo,EAST POKOT,RIONGO
Baringo,EAST POKOT,ROTU PRI
Baringo,EAST POKOT,SERETION
Baringo,EAST POKOT,SERONU
Baringo,EAST POKOT,SILOLU
Baringo,EAST POKOT,SOSION
Baringo,EAST POKOT,ST MARY’S KAKAPUL PRI
Baringo,EAST POKOT,SUKUT PRIMARY
Baringo,EAST POKOT,SUNRISE
Baringo,EAST POKOT,TAMKAL PRY
Baringo,EAST POKOT,TEBELEKWO
Baringo,EAST POKOT,TUKOMOI PRI
Baringo,EAST POKOT,TUWO
Baringo,KOIBATEK,ARAMA
Baringo,KOIBATEK,BENONIN
Baringo,KOIBATEK,BIK KWEN
Baringo,KOIBATEK,BOITO
Baringo,KOIBATEK,CHEMESWON
Baringo,KOIBATEK,CHEMUSUSU
Baringo,KOIBATEK,CHEPTILILIK PRIMARY
Baringo,KOIBATEK,CHERAIK
Baringo,KOIBATEK,E/RAVINE BOARDING
Baringo,KOIBATEK,EMKWEN
Baringo,KOIBATEK,EMKWEN PRIMARY
Baringo,KOIBATEK,EQUATOR
Baringo,KOIBATEK,GITHIORO
Baringo,KOIBATEK,IGURE
Baringo,KOIBATEK,IGURE
Baringo,KOIBATEK,IGURE
Baringo,KOIBATEK,J K MOI KABURWO
Baringo,KOIBATEK,KABIMOI
Baringo,KOIBATEK,KABIYET
Baringo,KOIBATEK,KABOR
Baringo,KOIBATEK,KAMASABA
Baringo,KOIBATEK,KAMELILO
Baringo,KOIBATEK,KAMNGOECH
Baringo,KOIBATEK,KAMURA
Baringo,KOIBATEK,KANJULUL
Baringo,KOIBATEK,KAPCHOLOI
Baringo,KOIBATEK,KAPKITET
Baringo,KOIBATEK,KAPNGEMUI
Baringo,KOIBATEK,KAPROWA PRIMARY
Baringo,KOIBATEK,KAPSIGOT
Baringo,KOIBATEK,KAPSOIT
Baringo,KOIBATEK,KAPTIM
Baringo,KOIBATEK,KEWANGOI
Baringo,KOIBATEK,KIBA SISO SEC
Baringo,KOIBATEK,KIBARASOI
Baringo,KOIBATEK,KIBIAS
Baringo,KOIBATEK,KIBOBON PRI
Baringo,KOIBATEK,KILOMBE
Baringo,KOIBATEK,KIMAMOI PRI SCHOOL
Baringo,KOIBATEK,KIPKABER
Baringo,KOIBATEK,KIPKORIONY
Baringo,KOIBATEK,KIPKUYANG
Baringo,KOIBATEK,KIPLONGON
Baringo,KOIBATEK,KIPTUNO
Baringo,KOIBATEK,KIRIMA
Baringo,KOIBATEK,KOIBATEK
Baringo,KOIBATEK,KOKORWONIN
Baringo,KOIBATEK,KOKWOMOI
Baringo,KOIBATEK,LALUT
Baringo,KOIBATEK,LEBOLOS
Baringo,KOIBATEK,LELGEL
Baringo,KOIBATEK,MAJI MAZURI FOREST
Baringo,KOIBATEK,MAJI MAZURI RC
Baringo,KOIBATEK,MANDINA
Baringo,KOIBATEK,METIPSO
Baringo,KOIBATEK,MOCHONGOI
Baringo,KOIBATEK,MORINGWO
Baringo,KOIBATEK,MUMBERES
Baringo,KOIBATEK,MUSERECHI
Baringo,KOIBATEK,MWACHON
Baringo,KOIBATEK,NAITILI PRIMARY
Baringo,KOIBATEK,NAKURTAKWEI
Baringo,KOIBATEK,NERKWO
Baringo,KOIBATEK,NGARIE
Baringo,KOIBATEK,NYAKIO
Baringo,KOIBATEK,ORINIE
Baringo,KOIBATEK,POROR
Baringo,KOIBATEK,SABATIA
Baringo,KOIBATEK,SAGAT
Baringo,KOIBATEK,SAOS
Baringo,KOIBATEK,SEGUTON PRIMARY
Baringo,KOIBATEK,SIGORO
Baringo,KOIBATEK,SIGOWET
Baringo,KOIBATEK,SIMOTWET
Baringo,KOIBATEK,SINENDE
Baringo,KOIBATEK,SINONIN
Baringo,KOIBATEK,SOGONIN
Baringo,KOIBATEK,SOIBEI
Baringo,KOIBATEK,SOLIAN PRIMARY SCHOOL
Baringo,KOIBATEK,SOYMINING
Baringo,KOIBATEK,ST PATRICKS SHIMONI
Baringo,KOIBATEK,ST. JOSEPHS MAKUTANO
Baringo,KOIBATEK,TARIGO
Baringo,KOIBATEK,TEBESWET PRIMARY
Baringo,KOIBATEK,TINET
Baringo,KOIBATEK,TOLMO
Baringo,KOIBATEK,TONIOK
Baringo,KOIBATEK,TOROKWONIN
Baringo,KOIBATEK,TORONGO
Baringo,KOIBATEK,TULWAMOI
Baringo,MARIGAT,ALICE INGHAM
Baringo,MARIGAT,ARABAL
Baringo,MARIGAT,BARSEMOI
Baringo,MARIGAT,CHEBINYINY
Baringo,MARIGAT,CHEMORONGION
Baringo,MARIGAT,CHEPKOTOYAN
Baringo,MARIGAT,CHEPLOCH
Baringo,MARIGAT,ELDEPE OSINYA
Baringo,MARIGAT,ELDUME
Baringo,MARIGAT,ENDAO
Baringo,MARIGAT,ILINGARUA
Baringo,MARIGAT,ITI PRIMARY
Baringo,MARIGAT,KABEL
Baringo,MARIGAT,KABURWO
Baringo,MARIGAT,KAILER
Baringo,MARIGAT,KAMAILEL
Baringo,MARIGAT,KAMPI YA SAMAKI
Baringo,MARIGAT,KAMUGA
Baringo,MARIGAT,KAMUNGEI
Baringo,MARIGAT,KAPINDASUM
Baringo,MARIGAT,KAPKECHIR
Baringo,MARIGAT,KAPKOIBAI PRIMARY SCHOOL
Baringo,MARIGAT,KAPKUIKUI
Baringo,MARIGAT,KAPKUN
Baringo,MARIGAT,KAPRONGUNO
Baringo,MARIGAT,KAPSOI
Baringo,MARIGAT,KAPTOMBES
Baringo,MARIGAT,KARNEE
Baringo,MARIGAT,KASIELA
Baringo,MARIGAT,KENEROI PRIMARY
Baringo,MARIGAT,KEON
Baringo,MARIGAT,KIBAGENGE
Baringo,MARIGAT,KIBINGOR
Baringo,MARIGAT,KIMALEL
Baringo,MARIGAT,KIMAO
Baringo,MARIGAT,KIMOIGUT
Baringo,MARIGAT,KIMORIOT
Baringo,MARIGAT,KIMOROK
Baringo,MARIGAT,KIRIM PRIMARY
Baringo,MARIGAT,KOIMUGUL
Baringo,MARIGAT,KOITILIL PRI
Baringo,MARIGAT,KOITILION
Baringo,MARIGAT,KOKWA ISLAND
Baringo,MARIGAT,KOKWENBEI PRY
Baringo,MARIGAT,KONGASIS
Baringo,MARIGAT,KORIEMA
Baringo,MARIGAT,LABOS
Baringo,MARIGAT,LAMALOK
Baringo,MARIGAT,LATACHA
Baringo,MARIGAT,LEKETETWO
Baringo,MARIGAT,LESWAA
Baringo,MARIGAT,LOBEBER
Baringo,MARIGAT,LOBOI
Baringo,MARIGAT,LOGUMGUM
Baringo,MARIGAT,LOIMINANG
Baringo,MARIGAT,LOMAYANA
Baringo,MARIGAT,LONGEWAN
Baringo,MARIGAT,LOOSAMPURMPUR
Baringo,MARIGAT,LOROPIL
Baringo,MARIGAT,LORROK
Baringo,MARIGAT,LORUK
Baringo,MARIGAT,MAOI DAY AND BOARDING
Baringo,MARIGAT,MARIGAT BOARDING
Baringo,MARIGAT,MBECHOT
Baringo,MARIGAT,MEISORI
Baringo,MARIGAT,MOCHONGOI
Baringo,MARIGAT,MOKOBE
Baringo,MARIGAT,MWENGE
Baringo,MARIGAT,NGAMBO
Baringo,MARIGAT,NGARIE PRI
Baringo,MARIGAT,NGENYILEL
Baringo,MARIGAT,NGOLBELON
Baringo,MARIGAT,NTEPES PRY
Baringo,MARIGAT,NYIMBEI
Baringo,MARIGAT,parkerra primary school
Baringo,MARIGAT,POI HILL
Baringo,MARIGAT,ROROBAI PRIMARY
Baringo,MARIGAT,SABOR
Baringo,MARIGAT,SALABANI
Baringo,MARIGAT,SINENDET
Baringo,MARIGAT,SINONI
Baringo,MARIGAT,SINTAAN
Baringo,MARIGAT,SOKEE
Baringo,MARIGAT,SOKOTEI D&B
Baringo,MARIGAT,SOSIONTE PRY
Baringo,MARIGAT,SUKUTEK
Baringo,MARIGAT,TENDENBEI
Baringo,MARIGAT,TUIYOBEI
Baringo,MARIGAT,TUIYOTICH
Baringo,MARIGAT,TULWOBSOO
Baringo,MARIGAT,YEMIT PRIMARY
Baringo,MOGOTIO,AIC EBENEZER
Baringo,MOGOTIO,ARAM
Baringo,MOGOTIO,BENONGOI
Baringo,MOGOTIO,BIKWEN GOBAT
Baringo,MOGOTIO,BOROKWO
Baringo,MOGOTIO,CHEBAIBAI ECD
Baringo,MOGOTIO,Chebarer Primary School
Baringo,MOGOTIO,CHEBEREN
Baringo,MOGOTIO,CHEBIREBEI
Baringo,MOGOTIO,CHEMOGOCH
Baringo,MOGOTIO,CHEMOINOI
Baringo,MOGOTIO,CHEMORGONG
Baringo,MOGOTIO,CHEMUTUNG
Baringo,MOGOTIO,CHEPKOKON
Baringo,MOGOTIO,CHEPNYORGIN
Baringo,MOGOTIO,CHOMIEK
Baringo,MOGOTIO,EMBOGONG
Baringo,MOGOTIO,EMINING DAY AND BOARDING
Baringo,MOGOTIO,EMSOS
Baringo,MOGOTIO,ESAGERI AIC
Baringo,MOGOTIO,ESAGERI SCHOOL FOR THE DEAF
Baringo,MOGOTIO,KABARBESI
Baringo,MOGOTIO,KABERGEI
Baringo,MOGOTIO,KABOGOR
Baringo,MOGOTIO,KABURGEI
Baringo,MOGOTIO,KABUSWO
Baringo,MOGOTIO,KAMALANGET
Baringo,MOGOTIO,KAMAR
Baringo,MOGOTIO,KAMASAI
Baringo,MOGOTIO,KAPCHELUKUNY
Baringo,MOGOTIO,KAPKARARAM
Baringo,MOGOTIO,KAPKEIN
Baringo,MOGOTIO,KAPKUNDUL
Baringo,MOGOTIO,KAPLAIMOI
Baringo,MOGOTIO,KAPLELWO
Baringo,MOGOTIO,KAPLOGOS
Baringo,MOGOTIO,KAPNGEMUI
Baringo,MOGOTIO,KAPNOSGEI
Baringo,MOGOTIO,KAPSOK
Baringo,MOGOTIO,KAPYEMIT
Baringo,MOGOTIO,KATERIT PRIMTRY
Baringo,MOGOTIO,KELELWA
Baringo,MOGOTIO,KELELWA HILL
Baringo,MOGOTIO,KIBOTANY
Baringo,MOGOTIO,KIMNGOROM
Baringo,MOGOTIO,KIMOSE
Baringo,MOGOTIO,KIPCHOBET
Baringo,MOGOTIO,KIPKIGEI
Baringo,MOGOTIO,KIPKITUR
Baringo,MOGOTIO,KIPKUREGO ECD
Baringo,MOGOTIO,KIPNYUNGUNY
Baringo,MOGOTIO,KIPSOGON
Baringo,MOGOTIO,Kipteweret Primary
Baringo,MOGOTIO,KIPTOIM
Baringo,MOGOTIO,KIRIBOT
Baringo,MOGOTIO,KISANANA
Baringo,MOGOTIO,KISKIS
Baringo,MOGOTIO,Kitecho
Baringo,MOGOTIO,KOIBARAK PRIMARY
Baringo,MOGOTIO,KOISARAM
Baringo,MOGOTIO,KOITEBES
Baringo,MOGOTIO,KOKWENMOI
Baringo,MOGOTIO,KURES
Baringo,MOGOTIO,KWIRINDOCHE
